"SYMBOL","СTO_1","СTO_2","СTO_3","СTO_4","СTO_5","СTO_6","СTO_7","СTO_8","СTO_9","СTO_10"
"ADGRL3-AS1","17","18","1","0","3","2","12","1","2","1"
"ADGRL4","139","454","865","94","469","484","291","282","368","425"
"ADGRV1","327","257","1379","1077","363","321","1675","227","109","267"
"ADH1A","7","0","8","1","12","4","1","4","2","1"
"ADH1B","155","15","3511","167","5842","2628","29","45","948","711"
"ADH1C","47","65","20","0","187","381","0","7","9","76"
"ADH4","1","1","0","4","77","3","0","1","0","1"
"ADH5","2860","6131","8137","2210","3523","1932","5402","2742","1586","4197"
"ADH5P2","0","0","0","0","0","0","0","0","0","1"
"ADH5P3","1","0","0","0","0","0","0","0","0","0"
"ADH5P4","14","8","13","6","5","4","14","4","8","5"
"ADH6","24","5","21","18","68","8","24","27","8","11"
"ADH7","129","128","3","7360","29","0","9784","2764","6","1807"
"ADHFE1","107","45","48","35","126","88","2","24","72","37"
"ADI1","3420","3189","8598","1512","4253","3172","3441","2355","1400","2378"
"ADI1P1","0","0","0","0","0","0","0","0","0","0"
"ADI1P2","0","0","0","0","0","0","0","0","0","0"
"ADI1P3","0","0","0","0","0","0","0","0","0","0"
"ADIG","0","0","0","0","0","0","0","0","0","0"
"ADIPOQ","0","0","0","0","0","0","0","1","0","0"
"ADIPOQ-AS1","0","0","0","0","0","0","0","0","0","0"
"ADIPOR1","2871","4947","8555","2221","6279","3925","7518","2652","2366","3535"
"ADIPOR1P1","0","0","0","0","0","0","0","0","0","0"
"ADIPOR1P2","0","0","0","0","0","0","0","0","0","0"
"ADIPOR2","3422","3351","2280","3381","6333","1971","4367","2507","743","1461"
"ADIRF","223","2743","1483","120","1191","218","229","98","653","329"
"ADIRF-AS1","75","800","241","86","339","43","105","86","273","43"
"ADK","1068","3342","5928","853","988","906","3549","591","1300","1292"
"ADM","7603","1546","239","2089","602","149","3647","571","98","2221"
"ADM2","183","545","482","346","2194","250","704","426","99","122"
"ADM5","17","9","31","35","66","18","10","18","17","33"
"ADNP","4730","3963","4699","1813","3684","3450","2714","1241","1630","1609"
"ADNP-AS1","80","39","39","17","71","9","15","13","20","11"
"ADNP2","623","1688","970","878","935","887","1162","353","618","561"
"ADO","608","1058","889","993","1119","441","788","492","493","442"
"ADORA1","8","38","674","30","40","76","99","73","165","137"
"ADORA2A","10","6","2","2","8","5","4","6","4","0"
"ADORA2A-AS1","48","35","60","64","56","37","68","44","35","27"
"ADORA2B","364","906","654","289","92","272","476","305","186","218"
"ADORA2BP1","1","2","2","4","1","2","1","1","0","4"
"ADPGK","1428","5099","2231","1344","2673","1119","1808","1233","1223","1053"
"ADPGK-AS1","27","121","106","73","98","30","78","37","32","38"
"ADPRH","146","329","1069","324","782","408","244","201","292","150"
"ADPRHL1","41","25","525","72","318","176","40","33","58","41"
"ADPRHL2","1012","2045","4174","626","890","557","1180","693","578","741"
"ADPRM","98","123","425","82","234","97","171","96","67","128"
"ADRA1A","1","0","7","0","26","25","0","0","0","0"
"ADRA1B","5","129","46","0","37","51","13","5","50","12"
"ADRA1D","68","29","19","7","34","15","2","2","7","34"
"ADRA2A","26","10","730","68","1866","915","22","55","227","225"
"ADRA2C","6","97","56","734","27","72","4","11","18","20"
"ADRB1","41","94","131","3","73","142","45","19","38","39"
"ADRB2","105","592","404","20","317","128","47","26","35","187"
"ADRB3","1","5","17","5","7","0","6","1","7","2"
"ADRM1","3183","3904","4101","2737","3118","2690","3879","2330","1073","2163"
"ADSL","57","166","118","94","60","139","247","85","44","40"
"ADSS","1275","1577","1804","1808","2138","1447","1770","1116","931","814"
"ADSSL1","326","521","237","770","226","413","176","292","156","344"
"ADTRP","53","929","137","18","589","198","66","53","61","78"
"AEBP1","1989","3890","17036","7235","13212","11576","10673","11493","8467","6511"
"AEBP2","1760","1378","1011","1134","1082","712","1768","1216","510","366"
"AEN","299","2402","1217","586","1125","301","936","480","322","396"
"AES","9727","6487","14528","9820","12999","2743","11599","4063","7840","6381"
"AFAP1","2135","1201","2169","921","2170","1620","1239","1118","914","1119"
"AFAP1-AS1","202","236","2889","78","2413","219","122","92","65","218"
"AFAP1L1","130","482","342","126","767","450","183","155","177","367"
"AFAP1L2","93","2541","529","226","2106","712","401","249","431","429"
"AFDN","1268","3053","5464","3114","5707","4210","1700","1613","4029","689"
"AFDN-AS1","11","36","71","24","30","11","13","16","28","3"
"AFF1","2177","1302","2743","877","4436","1939","1221","930","1894","807"
"AFF2","343","9","155","48","143","69","353","328","26","85"
"AFF2-IT1","0","0","0","0","0","0","0","0","0","0"
"AFF3","35","14","194","14","429","240","32","26","56","76"
"AFF4","1802","2859","5653","1419","5452","3105","2236","1249","2573","848"
"AFG1L","166","113","221","93","165","92","52","58","58","53"
"AFG3L1P","691","387","186","365","380","101","99","232","232","92"
"AFG3L2","1761","5211","2684","3631","2747","2930","2149","2859","1209","1594"
"AFG3L2P1","1","0","1","2","0","0","1","0","1","0"
"AFM","0","0","1","0","0","0","0","0","0","0"
"AFMID","887","531","1326","836","740","344","1721","472","479","635"
"AFP","0","2","0","0","0","0","44","0","0","0"
"AFTPH","1856","2095","3170","1539","2577","2170","1992","1681","1072","829"
"AGA","476","627","1788","554","913","401","1123","140","317","825"
"AGAP1","1495","980","1534","859","1231","2125","1450","626","754","519"
"AGAP1-IT1","3","2","3","0","49","5","3","1","4","3"
"AGAP10P","1","6","7","1","9","0","2","2","6","0"
"AGAP13P","2","1","14","3","4","2","1","2","10","0"
"AGAP2","106","546","497","691","607","193","355","543","484","267"
"AGAP2-AS1","92","399","397","629","496","100","300","405","300","268"
"AGAP3","889","1506","2478","2364","3600","1087","1146","1292","1884","908"
"AGAP4","61","59","14","42","59","14","19","33","37","11"
"AGAP5","1","2","4","4","4","0","0","1","6","1"
"AGAP6","148","306","81","150","214","30","48","126","112","29"
"AGAP9","70","136","80","105","177","26","9","33","51","25"
"AGBL1-AS1","1","6","0","1","2","0","1","0","0","3"
"AGBL2","11","15","27","79","60","13","15","31","37","14"
"AGBL3","30","33","30","27","86","18","58","37","46","19"
"AGBL4","58","0","54","0","8","55","5","0","0","5"
"AGBL4-IT1","0","0","3","0","0","0","0","0","0","0"
"AGBL5","2137","2714","5965","3223","1993","2327","6791","2684","1260","2473"
"AGBL5-AS1","0","0","1","1","0","0","1","1","0","1"
"AGBL5-IT1","2","6","7","3","6","5","1","4","18","3"
"AGER","413","136","794","66","17469","3437","90","75","229","616"
"AGFG1","1619","3872","2843","1133","2676","2513","2501","753","1327","1954"
"AGFG2","382","195","1476","527","2950","625","276","406","503","367"
"AGGF1","700","581","2250","722","1344","870","987","545","859","566"
"AGGF1P1","4","2","5","2","0","0","2","0","0","0"
"AGGF1P2","8","16","8","7","6","7","6","0","7","1"
"AGGF1P3","1","0","0","1","0","0","0","1","0","1"
"AGGF1P4","0","0","0","0","0","0","0","0","0","0"
"AGGF1P5","0","0","0","0","0","0","0","0","0","0"
"AGGF1P6","0","0","0","0","0","0","0","0","0","0"
"AGGF1P7","0","0","0","0","0","0","0","0","0","0"
"AGGF1P8","0","0","0","0","0","0","0","1","0","1"
"AGGF1P9","0","0","0","0","0","0","0","0","0","0"
"AGK","805","570","1386","1399","1053","761","1037","1136","511","421"
"AGKP1","0","0","0","2","0","0","0","0","0","1"
"AGL","1098","1051","1165","499","1044","682","2208","614","966","773"
"AGMAT","26","111","57","115","225","74","33","43","20","30"
"AGMO","238","40","5","1","483","33","12","0","2","3"
"AGO1","1648","1375","3450","1186","1566","1529","1656","1254","945","421"
"AGO2","2276","3143","1318","3186","1425","2058","3140","1383","1771","569"
"AGO3","749","948","1050","423","842","462","516","494","602","288"
"AGO4","900","751","1837","809","1779","613","356","505","644","288"
"AGPAT1","1392","1182","4442","1231","3075","1137","2171","1369","956","855"
"AGPAT2","397","2344","8743","1754","2628","1119","1131","777","2061","4304"
"AGPAT3","2088","1375","6747","1894","3583","2267","1703","1271","2284","912"
"AGPAT4","233","1419","371","251","393","154","365","147","134","433"
"AGPAT5","562","850","658","787","783","785","935","299","388","335"
"AGPAT5P1","0","0","0","0","0","0","0","0","0","0"
"AGPS","914","1654","2800","6589","2492","2166","1344","1027","1065","807"
"AGR2","1147","2643","12990","354","60352","2921","10822","472","7872","12826"
"AGR3","120","18","3817","4","3580","76","559","17","1244","835"
"AGRN","6140","6885","28337","10494","12834","12307","12339","2341","8287","7916"
"AGRP","1","7","22","0","19","8","1","1","14","6"
"AGT","0","29","156","70","138","181","26","49","83","63"
"AGTPBP1","380","298","484","1032","816","530","410","333","306","251"
"AGTR1","12","4","38","11","81","35","15","5","12","27"
"AGTR2","19","0","15","0","513","223","14","0","180","1126"
"AGTRAP","522","2581","4843","777","1482","973","1415","931","786","1751"
"AGXT","0","5","1","0","2","0","0","0","0","0"
"AGXT2","0","0","1","0","0","3","0","0","0","1"
"AHCTF1","1155","1208","840","1720","1586","1244","1918","1164","718","602"
"AHCY","4657","5718","7715","8930","4101","3252","6937","3306","1470","5775"
"AHCYL1","2318","3823","7210","3578","5490","6763","5224","2407","3562","2762"
"AHCYL2","614","199","3639","559","6761","1146","1075","647","4017","1552"
"AHCYP2","1","0","0","1","2","0","0","0","1","1"
"AHCYP3","0","0","0","0","0","0","0","0","0","0"
"AHCYP4","0","0","0","1","0","0","0","0","0","0"
"AHCYP5","0","1","0","0","0","0","0","0","0","0"
"AHCYP7","0","0","0","0","0","0","1","0","0","0"
"AHDC1","2963","797","3113","1645","1567","978","1703","968","808","499"
"AHI1","470","361","478","328","592","204","430","205","428","175"
"AHNAK","19686","30951","17967","14644","56230","14630","9241","8550","12506","6689"
"AHNAK2","1096","12549","1078","4026","6071","551","1222","731","1743","3635"
"AHR","842","14340","5579","2336","5671","1635","5118","1273","8239","1617"
"AHRR","380","47","20","553","52","41","35","28","10","11"
"AHSA1","2952","2694","4947","3252","2438","3300","3735","1491","1484","2475"
"AHSA2","2090","2011","2206","3255","2931","1559","1130","3206","1715","610"
"AHSG","0","2","0","26","18","1","4","2","0","2"
"AHSP","0","1","0","0","0","0","0","0","1","0"
"AICDA","3","0","5","3","3","1","3","7","1","1"
"AIDA","372","703","1197","466","1112","858","1095","455","412","574"
"AIF1","198","793","1364","377","1114","658","785","499","971","403"
"AIF1L","222","512","2340","599","447","1054","395","308","244","123"
"AIFM1","819","737","1747","1507","1857","1214","1225","1049","685","553"
"AIFM1P1","0","0","0","0","0","0","0","0","1","0"
"AIFM2","217","717","1125","659","744","359","679","473","586","292"
"AIFM3","44","70","60","179","50","17","24","43","14","23"
"AIG1","719","1952","2149","765","823","841","1222","322","899","731"
"AIG1P1","0","0","0","1","0","0","0","0","0","0"
"AIM2","45","848","135","366","70","45","219","88","44","179"
"AIMP1","960","1836","2073","784","1672","760","1711","770","844","1142"
"AIMP1P1","0","0","0","0","0","0","0","0","0","0"
"AIMP1P2","0","0","0","0","0","1","0","0","0","0"
"AIMP2","871","1335","1816","1149","905","774","2753","633","490","690"
"AIP","883","2532","3839","1488","1610","785","1684","932","1141","1301"
"AIPL1","0","4","0","0","0","0","0","1","0","0"
"AIRE","1","0","3","46","4","1","1","5","1","0"
"AIRN","2","0","0","4","2","0","0","0","0","0"
"AJAP1","47","925","211","47","59","13","0","6","14","35"
"AJUBA","2198","2818","2161","1392","879","475","3065","638","546","1640"
"AK1","47","91","1016","59","230","106","61","48","286","134"
"AK2","2172","6826","14141","1973","2891","1754","5079","1627","3663","2578"
"AK2P2","1","1","0","0","0","0","2","1","3","0"
"AK3","767","916","3278","596","2216","1419","1090","579","1370","1128"
"AK3P2","0","0","1","0","2","0","0","2","1","0"
"AK3P3","6","4","21","2","8","2","11","5","3","4"
"AK3P4","0","0","0","1","1","0","0","0","0","0"
"AK3P5","0","3","0","0","2","0","0","0","0","0"
"AK4","1967","1332","1392","1172","1745","677","3641","931","735","326"
"AK4P2","0","1","0","0","0","0","0","0","0","0"
"AK4P3","0","9","1","0","1","1","8","7","1","0"
"AK4P4","1","0","0","0","0","0","0","0","0","0"
"AK4P5","0","0","0","0","0","0","0","0","0","0"
"AK4P6","0","0","0","0","0","0","0","0","0","0"
"AK5","4","21","20","2","6","2","8","7","6","17"
"AK6","183","202","625","134","365","154","252","154","205","113"
"AK6P1","0","0","0","0","0","0","0","0","0","0"
"AK6P2","0","0","0","0","0","0","0","0","0","0"
"AK7","41","38","116","290","255","161","26","92","60","48"
"AK8","39","160","129","58","75","43","53","68","50","48"
"AK9","142","68","566","36","216","99","58","35","92","72"
"AKAIN1","0","0","0","0","0","0","0","0","0","0"
"AKAP1","2130","2087","4434","3342","4923","3630","1257","1807","2378","1123"
"AKAP10","553","608","1508","394","1115","643","577","429","360","309"
"AKAP11","1012","1992","1578","921","2460","1531","754","673","1036","738"
"AKAP12","299","920","871","228","2588","2664","784","493","382","740"
"AKAP13","1893","3788","6776","2837","18026","5246","2677","2210","4151","2125"
"AKAP14","1","2","14","0","28","1","2","6","9","4"
"AKAP17A","871","1196","922","822","1961","377","737","1062","669","487"
"AKAP17BP","0","0","18","0","0","1","0","0","0","0"
"AKAP2","0","2","1","1","13","3","1","1","2","0"
"AKAP3","32","14","92","45","36","15","35","8","37","7"
"AKAP4","0","0","1","0","0","0","0","0","0","0"
"AKAP5","20","102","202","32","126","66","130","67","56","30"
"AKAP6","78","32","282","332","209","237","63","43","119","72"
"AKAP7","295","130","451","188","209","178","152","118","94","83"
"AKAP8","984","1223","722","1302","1236","740","879","895","546","541"
"AKAP8L","1685","1119","1095","1762","1243","683","1097","1015","864","628"
"AKAP8P1","0","0","0","0","2","0","0","0","0","1"
"AKAP9","1897","2226","1957","1282","4109","1732","748","943","1197","550"
"AKIP1","522","899","1179","564","576","296","533","409","321","332"
"AKIRIN1","2173","3002","4776","1450","1730","1383","2532","1428","861","914"
"AKIRIN1P1","0","0","0","0","0","0","0","0","0","0"
"AKIRIN1P2","0","0","0","0","0","0","0","0","0","0"
"AKIRIN2","982","1517","1564","1437","1070","864","1356","615","527","496"
"AKIRIN2P1","0","0","0","0","0","0","0","0","0","0"
"AKNA","287","589","1761","919","2192","1128","753","1563","1184","366"
"AKNAD1","0","17","7","5","12","3","0","2","0","1"
"AKR1A1","2012","3347","10242","2667","3806","1581","5682","2290","2234","2871"
"AKR1B1","697","1637","2447","3380","3035","2537","5746","3007","942","3069"
"AKR1B10","50","1129","20","18165","12709","30","26297","4502","19","2136"
"AKR1B10P1","2","0","0","54","14","0","15","5","0","5"
"AKR1B10P2","0","0","0","0","0","0","0","0","0","0"
"AKR1B15","6","96","0","194","31","141","130","144","0","29"
"AKR1B1P1","0","1","0","0","0","0","0","0","0","0"
"AKR1B1P2","0","0","0","0","0","0","0","0","1","0"
"AKR1B1P3","1","0","0","2","0","0","1","2","0","0"
"AKR1B1P4","0","0","0","0","0","0","0","0","0","0"
"AKR1B1P7","0","0","0","1","0","0","0","0","1","0"
"AKR1B1P8","0","0","0","0","0","0","0","0","0","0"
"AKR1C1","110","1180","616","38598","582","384","63645","16147","107","636"
"AKR1C2","213","2009","95","12808","666","782","20582","8931","19","1769"
"AKR1C3","58","892","1061","8489","4811","728","34590","7010","242","937"
"AKR1C4","0","0","3","1","37","0","15","17","1","0"
"AKR1C5P","1","0","0","1","3","0","5","3","1","0"
"AKR1C6P","2","1","0","4","0","1","12","5","2","0"
"AKR1C7P","1","8","4","157","10","10","1068","81","1","0"
"AKR1D1","0","1","1","2","0","1","0","2","0","1"
"AKR1D1P1","0","0","0","0","0","0","0","0","0","0"
"AKR1E2","72","72","79","193","61","174","151","15","32","34"
"AKR7A2","1092","858","5816","1185","1487","1199","2081","742","675","782"
"AKR7A2P1","11","3","0","5","3","0","1","3","0","3"
"AKR7A3","16","39","29","21","1760","111","7","13","23","33"
"AKR7L","10","0","6","6","398","5","2","10","9","4"
"AKT1","5717","7859","8657","10808","6695","4577","3862","3334","3217","4020"
"AKT1S1","1884","847","2290","1026","1415","1147","2217","723","744","1187"
"AKT2","4007","3413","4477","2015","2732","2575","3789","1641","1759","2544"
"AKT3","141","1471","887","2313","1010","690","813","649","534","382"
"AKT3-IT1","1","3","1","2","0","1","0","1","0","0"
"AKTIP","275","1234","2330","404","1687","892","597","598","1079","636"
"ALAD","664","614","2041","1054","2926","1031","828","732","1235","638"
"ALAS1","1047","879","4279","1250","2631","4102","2446","1411","1274","970"
"ALAS2","2","5","6","3","7","2","3","0","5","0"
"ALB","10","1","3","1","7","2","26","1","1","3"
